customer_id,full_name,city,state,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
C01615,"Rahul Kulkarni",Chennai,"Tamil nadu",141,5,8656.88,2,4,3,9,"At Risk"
C01186,"Rohan Iyer",Mumbai,Maharashtra,245,2,8656.62,1,1,3,5,"At Risk"
C00905,"Aditya Khan",Visakhapatnam,"Andhra pradesh",97,3,8652.96,3,3,3,9,Regulars
C00210,"Anvi Basu",Jaipur,Rajasthan,41,4,8646.64,5,4,3,12,Loyal
C01856,"Kavya Reddy",Hyderabad,Telangana,69,4,8640.43,4,4,3,11,Loyal
C01585,"Irfan Menon",Kolkata,"West bengal",108,4,8636.03,3,4,3,10,Loyal
C00326,"Rohan Gupta",Kochi,Kerala,55,4,8633.00,5,4,3,12,Loyal
C00245,"Aditya Reddy",Jaipur,Rajasthan,255,1,8623.47,1,1,3,5,"At Risk"
C00591,"Aisha Chandra",Lucknow,"Uttar pradesh",139,2,8608.83,2,2,3,7,"At Risk"
C01720,"Kabir Menon",Jaipur,Rajasthan,200,3,8608.03,2,2,3,7,"At Risk"
C00337,"Vikram Verma",Chennai,"Tamil nadu",70,3,8599.57,4,3,3,10,Regulars
C00158,"Kabir Verma",Ahmedabad,Gujarat,95,2,8582.22,3,2,3,8,Regulars
C00419,"Sanya Chandra",Visakhapatnam,"Andhra pradesh",100,2,8578.22,3,2,3,8,Regulars
C00482,"Samar Khan",Lucknow,"Uttar pradesh",45,4,8569.01,5,4,3,12,Loyal
C00182,"Diya Reddy",Chennai,"Tamil nadu",112,4,8527.28,3,4,3,10,Loyal
C01992,"Aditya Patel",Mumbai,Maharashtra,102,2,8523.30,3,2,3,8,Regulars
C00567,"Sneha Basu",Pune,Maharashtra,140,3,8517.05,2,3,3,8,"At Risk"
C00383,"Sneha Naidu",Hyderabad,Telangana,40,4,8516.52,5,4,3,12,Loyal
C01235,"Samar Khan",Visakhapatnam,"Andhra pradesh",83,4,8508.98,4,4,3,11,Loyal
C01550,"Ritu Iyer",Ahmedabad,Gujarat,222,3,8492.69,1,2,3,6,"At Risk"
C00944,"Diya Menon",Pune,Maharashtra,83,3,8450.68,4,3,3,10,Regulars
C01023,"Ria Iyer",Visakhapatnam,"Andhra pradesh",45,1,8428.64,5,1,3,9,Regulars
C01810,"Vivaan Iyer",Visakhapatnam,"Andhra pradesh",74,3,8421.05,4,3,3,10,Regulars
C01035,"Aarav Naidu",Kochi,Kerala,59,3,8414.69,5,3,3,11,Regulars
C01998,"Ria Nair",Pune,Maharashtra,158,2,8406.58,2,2,3,7,"At Risk"
C00738,"Rahul Nair",Bengaluru,Karnataka,135,2,8401.40,2,2,3,7,"At Risk"
C01089,"Anvi Reddy",Lucknow,"Uttar pradesh",88,4,8393.55,4,4,3,11,Loyal
C00507,"Kavya Patel",Kolkata,"West bengal",51,5,8366.87,5,5,3,13,Loyal
C00330,"Ritu Gupta",Delhi,Delhi,78,3,8366.51,4,3,3,10,Regulars
C00551,"Kavya Nair",Jaipur,Rajasthan,134,4,8363.13,2,4,3,9,"At Risk"
C01679,"Vikram Basu",Jaipur,Rajasthan,53,3,8359.71,5,3,3,11,Regulars
C00937,"Diya Reddy",Pune,Maharashtra,256,1,8346.66,1,1,3,5,"At Risk"
C00290,"Aditya Mukherjee",Bengaluru,Karnataka,171,3,8341.81,2,3,3,8,"At Risk"
C00466,"Ria Chandra",Pune,Maharashtra,131,3,8336.96,3,3,3,9,Regulars
C00601,"Neha Reddy",Visakhapatnam,"Andhra pradesh",185,3,8316.20,2,3,3,8,"At Risk"
C01858,"Anvi Naidu",Mumbai,Maharashtra,133,5,8297.92,3,4,3,10,Loyal
C01411,"Sanya Nair",Visakhapatnam,"Andhra pradesh",60,2,8294.27,5,2,3,10,Regulars
C01195,"Anvi Rao",Bengaluru,Karnataka,92,4,8290.52,4,4,3,11,Loyal
C01054,"Vivaan Kulkarni",Pune,Maharashtra,123,3,8255.92,3,3,3,9,Regulars
C01668,"Sneha Kulkarni",Bengaluru,Karnataka,284,1,8245.25,1,1,3,5,"At Risk"
C00984,"Sneha Khan",Pune,Maharashtra,104,4,8225.29,3,4,3,10,Loyal
C01876,"Aisha Chowdhury",Lucknow,"Uttar pradesh",173,4,8222.64,2,4,3,9,"At Risk"
C01379,"Ria Mishra",Jaipur,Rajasthan,188,2,8217.93,2,2,3,7,"At Risk"
C01108,"Vikram Das",Lucknow,"Uttar pradesh",90,3,8179.93,4,3,3,10,Regulars
C01296,"Isha Naidu",Chennai,"Tamil nadu",129,3,8176.69,3,3,3,9,Regulars
C01443,"Diya Nair",Kochi,Kerala,108,3,8175.31,3,3,3,9,Regulars
C01617,"Samar Das",Kochi,Kerala,191,3,8157.70,2,3,3,8,"At Risk"
C00725,"Aisha Rao",Ahmedabad,Gujarat,154,3,8148.58,2,3,3,8,"At Risk"
C00224,"Aisha Menon",Visakhapatnam,"Andhra pradesh",107,4,8142.57,3,4,3,10,Loyal
C00056,"Diya Rao",Pune,Maharashtra,290,1,8135.16,1,1,3,5,"At Risk"
C00515,"Vivaan Kulkarni",Bengaluru,Karnataka,46,4,8126.99,5,4,2,11,Loyal
C01867,"Sanya Khan",Hyderabad,Telangana,329,1,8119.02,1,1,2,4,Regulars
C00249,"Sneha Rao",Pune,Maharashtra,48,2,8108.22,5,2,2,9,Regulars
C00010,"Diya Chandra",Mumbai,Maharashtra,38,3,8105.23,5,3,2,10,Regulars
C00574,"Neha Nair",Bengaluru,Karnataka,114,2,8091.09,3,2,2,7,Regulars
C00474,"Ritu Mishra",Bengaluru,Karnataka,170,3,8084.47,2,3,2,7,"At Risk"
C01518,"Sneha Iyer",Bengaluru,Karnataka,100,3,8079.21,3,3,2,8,Regulars
C00099,"Aisha Khan",Kochi,Kerala,40,2,8073.78,5,2,2,9,Regulars
C00005,"Rohan Menon",Jaipur,Rajasthan,204,3,8072.92,2,2,2,6,Regulars
C01780,"Sneha Basu",Mumbai,Maharashtra,192,3,8066.83,2,3,2,7,"At Risk"
C00638,"Diya Rao",Jaipur,Rajasthan,118,5,8055.55,3,4,2,9,Loyal
C00221,"Ria Basu",Kolkata,"West bengal",107,3,8050.52,3,3,2,8,Regulars
C01435,"Irfan Kulkarni",Lucknow,"Uttar pradesh",177,3,8038.43,2,3,2,7,"At Risk"
C01194,"Aditya Singh",Hyderabad,Telangana,149,4,8006.55,2,4,2,8,"At Risk"
C00047,"Sneha Sharma",Hyderabad,Telangana,62,3,8004.85,4,3,2,9,Regulars
C01603,"Neha Mukherjee",Delhi,Delhi,60,3,8003.75,5,3,2,10,Regulars
C00058,"Ritu Singh",Mumbai,Maharashtra,222,2,7954.06,1,2,2,5,Regulars
C00393,"Ananya Basu",Bengaluru,Karnataka,238,2,7940.38,1,1,2,4,Regulars
C01458,"Ananya Basu",Lucknow,"Uttar pradesh",91,3,7936.87,4,3,2,9,Regulars
C00495,"Sneha Menon",Mumbai,Maharashtra,144,1,7922.28,2,1,2,5,Regulars
C01153,"Vivaan Mukherjee",Chennai,"Tamil nadu",85,2,7917.81,4,2,2,8,Regulars
C01719,"Ritu Mishra",Kolkata,"West bengal",111,3,7905.36,3,3,2,8,Regulars
C00021,"Neha Reddy",Chennai,"Tamil nadu",317,2,7905.31,1,1,2,4,Regulars
C00659,"Sanya Mishra",Delhi,Delhi,183,2,7900.75,2,2,2,6,Regulars
C00400,"Vivaan Singh",Delhi,Delhi,54,4,7899.12,5,4,2,11,Loyal
C00203,"Vikram Verma",Visakhapatnam,"Andhra pradesh",357,1,7878.51,1,1,2,4,Regulars
C01503,"Ritu Kulkarni",Hyderabad,Telangana,49,3,7860.94,5,3,2,10,Regulars
C01378,"Rahul Naidu",Mumbai,Maharashtra,81,3,7855.74,4,3,2,9,Regulars
C01009,"Vikram Verma",Mumbai,Maharashtra,227,3,7843.50,1,2,2,5,Regulars
C00819,"Samar Mukherjee",Lucknow,"Uttar pradesh",331,2,7813.67,1,1,2,4,Regulars
C00085,"Rohan Naidu",Ahmedabad,Gujarat,78,1,7804.08,4,1,2,7,Regulars
C01357,"Aditya Basu",Visakhapatnam,"Andhra pradesh",90,3,7803.36,4,3,2,9,Regulars
C00184,"Ria Nair",Pune,Maharashtra,55,4,7787.67,5,4,2,11,Loyal
C01741,"Neha Patel",Ahmedabad,Gujarat,98,3,7772.19,3,3,2,8,Regulars
C00185,"Kavya Singh",Pune,Maharashtra,63,1,7768.98,4,1,2,7,Regulars
C00209,"Ananya Mukherjee",Kochi,Kerala,322,2,7765.10,1,1,2,4,Regulars
C01183,"Vivaan Kulkarni",Bengaluru,Karnataka,214,2,7760.21,1,2,2,5,Regulars
C00599,"Kabir Sharma",Bengaluru,Karnataka,125,3,7733.03,3,3,2,8,Regulars
C01685,"Aditya Sharma",Hyderabad,Telangana,134,4,7712.40,2,4,2,8,"At Risk"
C00469,"Aisha Khan",Jaipur,Rajasthan,58,3,7694.31,5,3,2,10,Regulars
C01178,"Ria Kulkarni",Visakhapatnam,"Andhra pradesh",38,3,7689.21,5,3,2,10,Regulars
C01395,"Aarav Mishra",Visakhapatnam,"Andhra pradesh",41,4,7688.73,5,4,2,11,Loyal
C00608,"Kabir Chowdhury",Visakhapatnam,"Andhra pradesh",62,4,7670.71,4,4,2,10,Loyal
C00036,"Sneha Singh",Mumbai,Maharashtra,75,2,7667.02,4,2,2,8,Regulars
C00647,"Anvi Gupta",Kochi,Kerala,220,3,7665.87,1,2,2,5,Regulars
C01510,"Sneha Patel",Pune,Maharashtra,180,3,7654.29,2,3,2,7,"At Risk"
C00895,"Kabir Mishra",Bengaluru,Karnataka,94,3,7649.77,3,3,2,8,Regulars
C00883,"Rohan Kulkarni",Mumbai,Maharashtra,97,3,7642.51,3,3,2,8,Regulars
C00089,"Isha Iyer",Kolkata,"West bengal",175,4,7640.53,2,4,2,8,"At Risk"
C00949,"Neha Sharma",Ahmedabad,Gujarat,215,2,7640.52,1,2,2,5,Regulars
C00582,"Anvi Chowdhury",Delhi,Delhi,46,3,7609.34,5,3,2,10,Regulars
C01450,"Anvi Menon",Lucknow,"Uttar pradesh",90,3,7608.00,4,3,2,9,Regulars
C00427,"Sanya Kulkarni",Bengaluru,Karnataka,156,2,7606.23,2,2,2,6,Regulars
C00818,"Diya Kulkarni",Delhi,Delhi,254,2,7599.55,1,1,2,4,Regulars
C01376,"Rahul Menon",Kolkata,"West bengal",223,4,7597.92,1,3,2,6,"At Risk"
C00258,"Aarav Naidu",Lucknow,"Uttar pradesh",143,2,7594.62,2,2,2,6,Regulars
C00904,"Kavya Singh",Kochi,Kerala,49,2,7593.46,5,2,2,9,Regulars
C00780,"Isha Basu",Hyderabad,Telangana,289,2,7592.64,1,1,2,4,Regulars
C01128,"Vivaan Sharma",Delhi,Delhi,75,3,7583.49,4,3,2,9,Regulars
C01979,"Ananya Mishra",Delhi,Delhi,197,3,7569.66,2,2,2,6,Regulars
C01880,"Aditya Das",Hyderabad,Telangana,72,2,7568.65,4,2,2,8,Regulars
C01717,"Ria Kulkarni",Ahmedabad,Gujarat,83,4,7562.62,4,4,2,10,Loyal
C01586,"Ananya Das",Bengaluru,Karnataka,97,3,7562.02,3,3,2,8,Regulars
C01222,"Kabir Mishra",Lucknow,"Uttar pradesh",50,4,7554.74,5,4,2,11,Loyal
C01910,"Irfan Gupta",Lucknow,"Uttar pradesh",64,3,7546.11,4,3,2,9,Regulars
C01216,"Isha Nair",Bengaluru,Karnataka,239,3,7543.39,1,2,2,5,Regulars
C01268,"Vivaan Naidu",Jaipur,Rajasthan,138,2,7535.15,2,2,2,6,Regulars
C00443,"Diya Menon",Visakhapatnam,"Andhra pradesh",44,3,7535.05,5,3,2,10,Regulars
C01312,"Sanya Chowdhury",Kochi,Kerala,91,2,7526.06,4,2,2,8,Regulars
C01043,"Kavya Menon",Visakhapatnam,"Andhra pradesh",43,3,7520.21,5,3,2,10,Regulars
C00080,"Ritu Verma",Bengaluru,Karnataka,256,2,7513.43,1,1,2,4,Regulars
C00261,"Vikram Joshi",Kochi,Kerala,79,5,7510.66,4,5,2,11,Loyal
C01861,"Rahul Mishra",Delhi,Delhi,201,3,7505.26,2,2,2,6,Regulars
C01481,"Vikram Das",Ahmedabad,Gujarat,159,2,7504.58,2,2,2,6,Regulars
C00723,"Kabir Nair",Chennai,"Tamil nadu",98,4,7494.99,3,4,2,9,Loyal
C01336,"Vikram Reddy",Kolkata,"West bengal",184,3,7493.37,2,3,2,7,"At Risk"
C00990,"Kabir Menon",Lucknow,"Uttar pradesh",65,3,7480.31,4,3,2,9,Regulars
C00881,"Neha Reddy",Mumbai,Maharashtra,126,2,7478.83,3,2,2,7,Regulars
C00879,"Diya Basu",Kochi,Kerala,161,3,7472.82,2,3,2,7,"At Risk"
C01184,"Irfan Das",Kochi,Kerala,42,4,7457.74,5,4,2,11,Loyal
C00020,"Ria Basu",Pune,Maharashtra,129,2,7456.67,3,2,2,7,Regulars
C01457,"Ritu Joshi",Ahmedabad,Gujarat,37,2,7431.85,5,2,2,9,Regulars
C01460,"Aarav Kulkarni",Mumbai,Maharashtra,70,2,7429.20,4,2,2,8,Regulars
C01940,"Isha Chowdhury",Visakhapatnam,"Andhra pradesh",140,1,7428.64,2,1,2,5,Regulars
C01983,"Vivaan Das",Kochi,Kerala,80,2,7362.73,4,2,2,8,Regulars
C01308,"Sanya Das",Mumbai,Maharashtra,107,3,7350.74,3,3,2,8,Regulars
C00735,"Sneha Chowdhury",Hyderabad,Telangana,81,3,7328.37,4,3,2,9,Regulars
C00971,"Isha Kulkarni",Mumbai,Maharashtra,257,2,7298.08,1,1,2,4,Regulars
C00737,"Vivaan Gupta",Lucknow,"Uttar pradesh",355,3,7297.18,1,2,2,5,Regulars
C00147,"Irfan Khan",Jaipur,Rajasthan,127,3,7296.68,3,3,2,8,Regulars
C01612,"Samar Patel",Lucknow,"Uttar pradesh",300,2,7294.30,1,1,2,4,Regulars
C00207,"Aarav Rao",Lucknow,"Uttar pradesh",124,3,7288.06,3,3,2,8,Regulars
C00804,"Kabir Khan",Pune,Maharashtra,63,3,7286.31,4,3,2,9,Regulars
C01871,"Rahul Chowdhury",Lucknow,"Uttar pradesh",218,4,7284.03,1,3,2,6,"At Risk"
C01616,"Rohan Chandra",Pune,Maharashtra,75,2,7281.30,4,2,2,8,Regulars
C00293,"Ria Reddy",Kolkata,"West bengal",232,3,7271.05,1,2,2,5,Regulars
C01553,"Aisha Rao",Kolkata,"West bengal",227,2,7267.13,1,2,2,5,Regulars
C01275,"Aditya Mukherjee",Mumbai,Maharashtra,158,2,7261.49,2,2,2,6,Regulars
C01343,"Aditya Khan",Chennai,"Tamil nadu",226,2,7251.16,1,2,2,5,Regulars
C00731,"Aditya Kulkarni",Pune,Maharashtra,110,4,7250.25,3,4,2,9,Loyal
C01984,"Isha Rao",Visakhapatnam,"Andhra pradesh",134,3,7242.50,2,3,2,7,"At Risk"
C01812,"Rahul Kulkarni",Jaipur,Rajasthan,120,3,7238.32,3,3,2,8,Regulars
C01807,"Kavya Sharma",Pune,Maharashtra,45,4,7234.90,5,4,2,11,Loyal
C00498,"Sanya Kulkarni",Ahmedabad,Gujarat,256,1,7229.12,1,1,2,4,Regulars
C00336,"Ria Patel",Bengaluru,Karnataka,128,2,7214.08,3,2,2,7,Regulars
C00948,"Sanya Sharma",Jaipur,Rajasthan,356,1,7202.30,1,1,2,4,Regulars
C00358,"Rahul Rao",Kochi,Kerala,109,3,7201.46,3,3,2,8,Regulars
C00652,"Ria Rao",Kolkata,"West bengal",169,3,7198.33,2,3,2,7,"At Risk"
C00619,"Kavya Iyer",Ahmedabad,Gujarat,262,2,7192.24,1,1,2,4,Regulars
C01454,"Diya Naidu",Visakhapatnam,"Andhra pradesh",197,4,7174.20,2,3,2,7,"At Risk"
C01403,"Kavya Nair",Bengaluru,Karnataka,52,4,7169.98,5,4,2,11,Loyal
C00481,"Vikram Patel",Pune,Maharashtra,38,4,7168.44,5,4,2,11,Loyal
C00195,"Kavya Sharma",Jaipur,Rajasthan,110,2,7162.42,3,2,2,7,Regulars
C00817,"Kavya Singh",Pune,Maharashtra,65,4,7156.53,4,4,2,10,Loyal
C01282,"Ritu Nair",Jaipur,Rajasthan,71,4,7139.00,4,4,2,10,Loyal
C00662,"Kavya Sharma",Ahmedabad,Gujarat,227,4,7130.88,1,3,2,6,"At Risk"
C00306,"Kabir Basu",Kolkata,"West bengal",59,3,7130.21,5,3,2,10,Regulars
C01863,"Aisha Naidu",Mumbai,Maharashtra,116,3,7123.14,3,3,2,8,Regulars
C01464,"Samar Verma",Visakhapatnam,"Andhra pradesh",40,3,7086.06,5,3,2,10,Regulars
C01259,"Ria Das",Ahmedabad,Gujarat,241,1,7085.58,1,1,2,4,Regulars
C01154,"Sanya Verma",Kochi,Kerala,37,2,7083.54,5,2,2,9,Regulars
C01288,"Aarav Mukherjee",Pune,Maharashtra,381,2,7069.87,1,1,2,4,Regulars
C01670,"Vivaan Mishra",Kolkata,"West bengal",133,1,7031.58,3,1,2,6,Regulars
C00773,"Rohan Reddy",Pune,Maharashtra,183,4,7030.88,2,4,2,8,"At Risk"
C01993,"Kavya Rao",Pune,Maharashtra,145,3,7021.88,2,3,2,7,"At Risk"
C00096,"Ritu Gupta",Delhi,Delhi,96,4,7013.40,3,4,2,9,Loyal
C01727,"Vivaan Menon",Bengaluru,Karnataka,67,2,6984.50,4,2,2,8,Regulars
C00867,"Aarav Rao",Kolkata,"West bengal",101,3,6975.89,3,3,2,8,Regulars
C01172,"Kabir Gupta",Ahmedabad,Gujarat,232,3,6959.11,1,2,2,5,Regulars
C01598,"Aisha Basu",Ahmedabad,Gujarat,159,4,6950.17,2,4,2,8,"At Risk"
C01214,"Rohan Naidu",Lucknow,"Uttar pradesh",371,3,6948.35,1,2,2,5,Regulars
C01049,"Aditya Rao",Kochi,Kerala,40,3,6946.81,5,3,2,10,Regulars
C01742,"Vikram Rao",Kolkata,"West bengal",101,1,6945.62,3,1,2,6,Regulars
C00121,"Ananya Das",Chennai,"Tamil nadu",164,2,6936.70,2,2,2,6,Regulars
C01915,"Rohan Khan",Lucknow,"Uttar pradesh",72,5,6915.36,4,5,2,11,Loyal
C00263,"Ananya Verma",Ahmedabad,Gujarat,45,2,6902.15,5,2,2,9,Regulars
C00067,"Rohan Gupta",Mumbai,Maharashtra,90,1,6893.22,4,1,2,7,Regulars
C00980,"Sanya Mishra",Mumbai,Maharashtra,59,3,6886.62,5,3,2,10,Regulars
C00220,"Vikram Mukherjee",Kolkata,"West bengal",51,3,6873.63,5,3,2,10,Regulars
C00706,"Samar Singh",Ahmedabad,Gujarat,98,3,6865.00,3,3,2,8,Regulars
C01134,"Diya Menon",Pune,Maharashtra,85,3,6861.00,4,3,2,9,Regulars
C01500,"Ritu Basu",Visakhapatnam,"Andhra pradesh",100,2,6860.89,3,2,2,7,Regulars
C01899,"Neha Rao",Ahmedabad,Gujarat,207,1,6849.66,2,1,2,5,Regulars
C01991,"Ritu Chowdhury",Pune,Maharashtra,165,4,6834.94,2,4,2,8,"At Risk"
C01297,"Aisha Gupta",Kochi,Kerala,88,4,6823.23,4,4,2,10,Loyal
C00436,"Ria Chowdhury",Visakhapatnam,"Andhra pradesh",253,3,6821.29,1,2,2,5,Regulars
C00727,"Diya Chowdhury",Pune,Maharashtra,103,2,6809.87,3,2,2,7,Regulars
C01918,"Isha Menon",Pune,Maharashtra,47,3,6804.02,5,3,2,10,Regulars
C00344,"Rohan Das",Kochi,Kerala,231,2,6786.43,1,2,2,5,Regulars
C01081,"Ananya Rao",Mumbai,Maharashtra,61,3,6783.19,4,3,2,9,Regulars
C01980,"Diya Das",Chennai,"Tamil nadu",238,2,6768.41,1,1,2,4,Regulars
C00933,"Kabir Gupta",Pune,Maharashtra,149,2,6766.15,2,2,2,6,Regulars
C01756,"Aisha Menon",Visakhapatnam,"Andhra pradesh",51,3,6761.26,5,3,2,10,Regulars
C01305,"Ritu Gupta",Mumbai,Maharashtra,188,3,6745.94,2,3,2,7,"At Risk"
C01099,"Ritu Gupta",Pune,Maharashtra,115,3,6737.07,3,3,2,8,Regulars
C00610,"Sanya Nair",Kochi,Kerala,74,3,6730.18,4,3,2,9,Regulars
C01102,"Isha Rao",Kolkata,"West bengal",158,3,6716.64,2,3,2,7,"At Risk"
C01036,"Sneha Reddy",Ahmedabad,Gujarat,57,2,6709.99,5,2,2,9,Regulars
C01511,"Anvi Chowdhury",Bengaluru,Karnataka,154,3,6704.16,2,3,2,7,"At Risk"
C01708,"Ritu Naidu",Lucknow,"Uttar pradesh",194,2,6694.72,2,2,2,6,Regulars
C01237,"Rohan Joshi",Hyderabad,Telangana,132,2,6674.81,3,2,2,7,Regulars
C01692,"Rahul Gupta",Kochi,Kerala,44,3,6661.97,5,3,2,10,Regulars
C01141,"Ritu Nair",Mumbai,Maharashtra,82,3,6657.68,4,3,2,9,Regulars
C01844,"Kavya Reddy",Kolkata,"West bengal",123,4,6621.14,3,4,2,9,Loyal
C01895,"Rahul Iyer",Lucknow,"Uttar pradesh",270,3,6605.86,1,2,2,5,Regulars
C01945,"Neha Chandra",Bengaluru,Karnataka,243,3,6596.55,1,2,2,5,Regulars
C00264,"Aditya Mukherjee",Kochi,Kerala,95,2,6558.69,3,2,2,7,Regulars
C01245,"Ananya Mukherjee",Lucknow,"Uttar pradesh",309,2,6558.01,1,1,2,4,Regulars
C00943,"Diya Verma",Delhi,Delhi,224,3,6550.43,1,2,2,5,Regulars
C01207,"Ria Joshi",Jaipur,Rajasthan,43,2,6544.61,5,2,2,9,Regulars
C01933,"Ria Joshi",Chennai,"Tamil nadu",102,2,6538.99,3,2,2,7,Regulars
C00792,"Sanya Gupta",Chennai,"Tamil nadu",247,1,6524.55,1,1,2,4,Regulars
C01365,"Sanya Reddy",Kolkata,"West bengal",63,3,6452.58,4,3,2,9,Regulars
C00115,"Irfan Verma",Chennai,"Tamil nadu",90,2,6448.25,4,2,2,8,Regulars
C00734,"Kabir Singh",Pune,Maharashtra,77,3,6427.73,4,3,2,9,Regulars
C01843,"Vivaan Mukherjee",Lucknow,"Uttar pradesh",55,3,6427.09,5,3,2,10,Regulars
C00978,"Rohan Iyer",Kochi,Kerala,102,2,6417.41,3,2,2,7,Regulars
C00835,"Aarav Kulkarni",Kolkata,"West bengal",162,2,6416.16,2,2,2,6,Regulars
C01422,"Sneha Naidu",Pune,Maharashtra,95,3,6399.96,3,3,2,8,Regulars
C01474,"Ananya Patel",Chennai,"Tamil nadu",99,2,6398.45,3,2,2,7,Regulars
C00870,"Sanya Singh",Bengaluru,Karnataka,56,3,6391.34,5,3,2,10,Regulars
C00763,"Neha Nair",Visakhapatnam,"Andhra pradesh",278,2,6385.11,1,1,2,4,Regulars
C00880,"Rahul Rao",Visakhapatnam,"Andhra pradesh",347,1,6382.14,1,1,2,4,Regulars
C01466,"Vivaan Reddy",Mumbai,Maharashtra,91,4,6380.37,4,4,2,10,Loyal
C00454,"Aditya Nair",Jaipur,Rajasthan,106,3,6379.75,3,3,2,8,Regulars
C01087,"Samar Chandra",Delhi,Delhi,156,2,6357.57,2,2,2,6,Regulars
C01805,"Sneha Verma",Chennai,"Tamil nadu",83,2,6356.38,4,2,2,8,Regulars
C01515,"Ritu Singh",Jaipur,Rajasthan,51,3,6347.43,5,3,2,10,Regulars
C00322,"Diya Reddy",Bengaluru,Karnataka,49,2,6346.15,5,2,2,9,Regulars
C01353,"Sanya Mukherjee",Visakhapatnam,"Andhra pradesh",125,4,6333.83,3,4,2,9,Loyal
C00621,"Isha Menon",Chennai,"Tamil nadu",313,3,6333.00,1,2,2,5,Regulars
C00051,"Rohan Iyer",Mumbai,Maharashtra,130,3,6326.87,3,3,2,8,Regulars
C01925,"Anvi Rao",Ahmedabad,Gujarat,126,2,6319.65,3,2,2,7,Regulars
C01715,"Ritu Reddy",Bengaluru,Karnataka,111,2,6298.17,3,2,2,7,Regulars
C00345,"Ritu Joshi",Jaipur,Rajasthan,87,1,6295.29,4,1,2,7,Regulars
C00478,"Irfan Iyer",Kolkata,"West bengal",56,2,6278.03,5,2,2,9,Regulars
C00173,"Vivaan Gupta",Visakhapatnam,"Andhra pradesh",54,2,6274.15,5,2,2,9,Regulars
C01504,"Aisha Gupta",Delhi,Delhi,280,2,6269.86,1,1,2,4,Regulars
C00004,"Sanya Iyer",Ahmedabad,Gujarat,141,2,6259.67,2,2,2,6,Regulars
C00782,"Vikram Reddy",Pune,Maharashtra,242,1,6251.17,1,1,2,4,Regulars
C01358,"Vivaan Nair",Visakhapatnam,"Andhra pradesh",157,3,6244.87,2,3,2,7,"At Risk"
C01691,"Diya Chandra",Pune,Maharashtra,233,2,6232.31,1,2,2,5,Regulars
C01673,"Kavya Reddy",Chennai,"Tamil nadu",147,3,6230.43,2,3,2,7,"At Risk"
C01660,"Kabir Mukherjee",Mumbai,Maharashtra,54,4,6230.17,5,4,2,11,Loyal
C00476,"Samar Naidu",Visakhapatnam,"Andhra pradesh",138,3,6221.45,2,3,2,7,"At Risk"
C01044,"Samar Iyer",Delhi,Delhi,53,3,6220.08,5,3,2,10,Regulars
C00929,"Kabir Khan",Bengaluru,Karnataka,290,2,6200.01,1,1,2,4,Regulars
C01854,"Sanya Chandra",Chennai,"Tamil nadu",200,3,6164.93,2,2,2,6,Regulars
C01057,"Ananya Chowdhury",Visakhapatnam,"Andhra pradesh",71,3,6159.32,4,3,2,9,Regulars
C00153,"Isha Patel",Visakhapatnam,"Andhra pradesh",53,4,6143.31,5,4,2,11,Loyal
C01541,"Rahul Basu",Visakhapatnam,"Andhra pradesh",308,1,6140.74,1,1,2,4,Regulars
C00845,"Vivaan Basu",Kolkata,"West bengal",228,3,6139.14,1,2,2,5,Regulars
C01267,"Ritu Chandra",Delhi,Delhi,311,1,6119.88,1,1,2,4,Regulars
C00030,"Samar Reddy",Hyderabad,Telangana,44,2,6118.52,5,2,2,9,Regulars
C01475,"Kabir Kulkarni",Kolkata,"West bengal",142,4,6117.51,2,4,2,8,"At Risk"
C01356,"Irfan Rao",Kochi,Kerala,157,2,6111.46,2,2,2,6,Regulars
C00171,"Ria Iyer",Mumbai,Maharashtra,264,2,6097.33,1,1,2,4,Regulars
C01104,"Irfan Chandra",Kolkata,"West bengal",212,2,6091.93,1,2,2,5,Regulars
C00329,"Sneha Reddy",Kolkata,"West bengal",162,2,6088.91,2,2,2,6,Regulars
C00426,"Neha Mishra",Delhi,Delhi,243,2,6079.26,1,1,2,4,Regulars
C01462,"Kabir Mishra",Delhi,Delhi,154,3,6079.01,2,3,2,7,"At Risk"
C00865,"Aditya Chowdhury",Ahmedabad,Gujarat,44,2,6071.11,5,2,2,9,Regulars
C01156,"Samar Basu",Hyderabad,Telangana,273,1,6049.92,1,1,2,4,Regulars
C01599,"Diya Iyer",Kochi,Kerala,96,1,6048.40,3,1,2,6,Regulars
C01050,"Neha Joshi",Kochi,Kerala,68,5,6045.04,4,5,2,11,Loyal
C01886,"Vivaan Kulkarni",Jaipur,Rajasthan,214,2,6044.42,1,2,2,5,Regulars
C01224,"Rahul Nair",Visakhapatnam,"Andhra pradesh",248,2,6038.19,1,1,2,4,Regulars
C00109,"Sneha Mukherjee",Lucknow,"Uttar pradesh",177,4,6027.45,2,4,2,8,"At Risk"
C00083,"Samar Chowdhury",Delhi,Delhi,51,2,6020.11,5,2,2,9,Regulars
C00684,"Vikram Chowdhury",Bengaluru,Karnataka,80,2,6017.67,4,2,2,8,Regulars
C01909,"Rahul Sharma",Lucknow,"Uttar pradesh",262,2,5993.88,1,1,2,4,Regulars
C01583,"Irfan Nair",Chennai,"Tamil nadu",66,4,5969.35,4,4,2,10,Loyal
C01561,"Aarav Chandra",Bengaluru,Karnataka,117,1,5963.91,3,1,2,6,Regulars
